id,title,altered_context,altered_question,answer,is_impossible
5a7881bbb73996001af5a6a5,رائل_انسٽيٽيوٽ_آف_برٽش_آرڪيٽيڪٽس,&quot;دي رائل انسٽيٽيوٽ آف برٽش آرڪيٽيڪٽس&quot; (RIBA) بنيادي طور تي برطانيه ۾ آرڪيٽيڪچرن لاءِ هڪ پيشه ورانه تنظيم طور ڪم ڪري ٿو، پر عالمي سطح تي پڻ، آرڪيٽيڪچر جي واڌاري لاءِ قائم ڪيل پنهنجي اصل چارٽر تحت 1837 ۾ ڏنو ويو ۽ هڪ اضافي چارٽر 1971 ۾ ڏنو ويو.,RIBA جي مخالفت ڇا آهي؟,رائل انسٽيٽيوٽ آف برٽش آرڪيٽيڪٽس,True
5a788290b73996001af5a6d1,رائل_انسٽيٽيوٽ_آف_برٽش_آرڪيٽيڪٽس,شاهي چارٽر جي جاري ٿيڻ کان پوء، اهو لنڊن ۾ قائم برطانوي آرڪيٽيڪٽس جي رائل انسٽيٽيوٽ طور تسليم ڪيو ويو، آخرڪار 1892 ۾ &quot;لنڊن جو ذڪر&quot; کي هٽائي ڇڏيو. 1934 ۾، اهو پورٽلينڊ جڳه تي پنهنجي موجوده هيڊ ڪوارٽر ڏانهن منتقل ڪيو ويو، جنهن جي تعمير جو افتتاح بادشاهه جارج پنج ۽ راڻي ميري طرفان ڪيو ويو.,رائل انسٽيٽيوٽ جي نالي ۾ ڇا شامل ڪيو ويو؟,لنڊن جو حوالو,True
5a7882f2b73996001af5a6e0,رائل_انسٽيٽيوٽ_آف_برٽش_آرڪيٽيڪٽس,بادشاهه وليم IV جي دور ۾ &quot;1837&quot; ۾ ان جي شاهي چارٽر سان نوازيو ويو 1887ع، 1909ع ۽ 1925ع جا اضافي چارٽر 1971ع ۾ هڪ واحد چارٽر ۾ ضم ڪيا ويا، ان کان پوءِ ٿوري تبديليون ڪيون ويون.,جڏهن رائل انسٽيٽيوٽ پنهنجو چارٽر وڃائي ڇڏيو؟,1837,True
5a788352b73996001af5a6fe,رائل_انسٽيٽيوٽ_آف_برٽش_آرڪيٽيڪٽس,1837 جي شروعاتي چارٽر ۾ رائل انسٽيٽيوٽ جو مقصد بيان ڪيو ويو آھي: &#39;... سول آرڪيٽيڪچر جي مجموعي واڌاري، ۽ ان سان لاڳاپيل متنوع فن ۽ سائنس جي سمجھ جي حصول کي اڳتي وڌائڻ ۽ مدد ڏيڻ لاء...&#39;,ڇا رائل انسٽيٽيوٽ آرڪيٽيڪچر سان لاڳاپيل علم جي ترقي جي حوالي سان جوابده نه هو؟,فروغ ڏيڻ ۽ سهولت ڏيڻ,True
5a78bbafb73996001af5af86,رائل_انسٽيٽيوٽ_آف_برٽش_آرڪيٽيڪٽس,RIBA ويزيٽنگ بورڊز RIBA جي آرڪيٽيڪچر امتحانن مان معافي لاءِ ڪورسز جو جائزو وٺڻ ۾ جاري رھندا آھن. 2011 ۾ قائم ڪيل انتظامن جي مطابق، تصديق جي معيار کي مجموعي طور تي RIBA ۽ آرڪيٽيڪٽس رجسٽريشن بورڊ پاران برقرار رکيو ويو آهي؛ جڏهن ته، ARB جي برعڪس، RIBA پڻ برطانيه کان ٻاهر پروگرامن جي تصديق ڪري ٿي.,رائل انسٽيٽيوٽ جي ويزٽنگ بورڊز جو هاڻي ڪو ڪردار نه رهيو آهي؟,آرڪيٽيڪچر ۾ RIBA جي امتحانن کان معافي لاءِ ڪورسز جو جائزو وٺڻ لاءِ,True
56e7248d37bdd419002c3daa,رائل_انسٽيٽيوٽ_آف_برٽش_آرڪيٽيڪٽس,RIBA ويزيٽنگ بورڊز RIBA جي آرڪيٽيڪچر جي امتحانن مان معافي لاءِ پروگرامن جو جائزو وٺڻ ۾ جاري رھندا آھن. 2011 ۾ قائم ڪيل انتظامن جي مطابق، تصديق جي معيار RIBA ۽ آرڪيٽيڪٽس رجسٽريشن بورڊ پاران گڏ ڪيل آهن؛ جڏهن ته، ARB جي ابتڙ، RIBA پڻ تصديق ڪري ٿو ڪورسز جيڪي برطانيه کان ٻاهر واقع آهن.,ڪهڙي سال ۾ رائل انسٽيٽيوٽ ۽ آر بي هڪ گڏيل معيار تي هڪ معاهدي تي آيا؟,2011,False
56e745c100c9c71400d76f07,رائل_انسٽيٽيوٽ_آف_برٽش_آرڪيٽيڪٽس,"RIBA هڪ رڪنيت واري تنظيم آهي، جنهن ۾ 44,000 ماڻهن شامل آهن. چارٽرڊ ميمبرن کي اهو استحقاق حاصل آهي ته هو پاڻ کي چارٽرڊ آرڪيٽيڪٽس طور حوالي ڪن ۽ انهن جي نالي پٺيان پوسٽ-نامياري RIBA استعمال ڪن؛ &quot;شاگرد ميمبرن&quot;&quot; کي ائين ڪرڻ جي اجازت ناهي. اڳي، اداري جي ساٿين کي نوازيو ويو، جيتوڻيڪ اهو معاملو ناهي؛ اهي جيڪي اڃا تائين هن عهدي کي برقرار رکندا آهن ان جي بدران استعمال ڪري سگهن ٿا FRIBA.",رائل انسٽيٽيوٽ ۾ ميمبرن جي ڪهڙي ڪيٽيگري کي منع ٿيل آهي ته هو تنظيم جو مخفف انهن جي نالن پٺيان استعمال ڪن؟,شاگرد ميمبر,False
56e7498e00c9c71400d76f4c,رائل_انسٽيٽيوٽ_آف_برٽش_آرڪيٽيڪٽس,انسٽيٽيوٽ اضافي طور تي سڄي برطانيه ۾ ٻارهن ضلعي آفيسن کي هلائي ٿو، 1966 ۾ ڪيمبرج ۾ &quot;مشرقي علائقي&quot; لاء پنهنجي افتتاحي علائقائي آفيس قائم ڪئي.,ڪيمبرج ۾ RIBA جي آفيس پاران ڪهڙي علائقي جي خدمت ڪئي وئي؟,انگلينڊ جي اوڀر,False
5a78bef6b73996001af5b028,رائل_انسٽيٽيوٽ_آف_برٽش_آرڪيٽيڪٽس,RIBA Enterprises RIBA جي تجارتي ڊويزن جي طور تي ڪم ڪري ٿو، خاص طور تي نيو ڪاسل اپون ٽائن ۾ واقع هڪ رجسٽرڊ آفيس، &quot;لنڊن ۾ 15 بون هيل اسٽريٽ&quot; تي هڪ سهولت، ۽ نيوارڪ ۾ واقع هڪ ٻي آفيس. تنظيم 250 کان وڌيڪ اهلڪارن کي ملازمت ڏئي ٿي، انهن مان تقريبن 180 نيو ڪيسل ۾ پوزيشن سان.,RIBA جي ڪمرشل ڊويزن جو هيڊ ڪوارٽر آفيس ڪٿي آهي؟,لنڊن ۾ 15 بونيل اسٽريٽ,True
56e75e8800c9c71400d77034,رائل_انسٽيٽيوٽ_آف_برٽش_آرڪيٽيڪٽس,&quot;2004&quot; کان، V&amp;A ۽ RIBA آرڪيٽيڪچر تعاون جي ذريعي، ٻنهي RIBA ۽ V&amp;A فن تعمير جي فهم ۽ تعريف کي وڌائڻ لاءِ تعاون ڪيو آهي.,ڪهڙي سال ۾ وڪٽوريا ۽ البرٽ ميوزيم رائل انسٽيٽيوٽ آف برٽش آرڪيٽيڪٽس سان سرڪاري ڀائيواري قائم ڪئي؟,2004,False
56e767c200c9c71400d770c2,رائل_انسٽيٽيوٽ_آف_برٽش_آرڪيٽيڪٽس,آرڪيٽيڪچرل ڊيزائن جا مقابلا هڪ تنظيم پاران استعمال ڪيا ويا آهن جيڪي هڪ نئين عمارت تعمير ڪرڻ يا موجوده ڍانچي کي بحال ڪرڻ جو ارادو رکي ٿو انهن مقابلن ۾ عمارتون، انجنيئرنگ پروجيڪٽ، انفراسٽرڪچر، نظارن جي ڊيزائن جي شروعات، يا عوامي آرٽ جا ٽڪرا شامل ٿي سگهن ٿا هڪ عام مقابلو آرڪيٽيڪٽس ۽ / يا ڊزائنر کي دعوت ڏئي ٿو هڪ مخصوص مختصر جي جواب ۾ هڪ ڊزائين پروپوزل جمع ڪرڻ لاء فاتح ڊيزائن کي &quot;ڊزائن جي ماهرن ۽ ڪلائنٽ نمائندن&quot; تي مشتمل هڪ غير جانبدار جوري پينل طرفان چونڊيو ويندو. جوري جي غير جانبداري مقابلي جي منصفانه عمل لاء ضروري آهي.,ڪهڙي قسم جا ماڻهو عام طور تي پينل تي مشتمل هوندا آهن جيڪي فن تعمير جي مقابلي جو جائزو وٺندا آهن؟,ڊيزائن جي ماهرن ۽ ڪلائنٽ نمائندن,False
5a7b5f4221c2de001afe9f8e,نيشنل_آرڪائيوز_۽_ريڪارڊ_ايڊمنسٽريشن,مارچ 2006 ۾، گڏيل قومن جي آرڪائيوسٽ پاران هڪ عوامي ٻڌڻي دوران انڪشاف ڪيو ويو ته NARA ۽ ڪيترن ئي سرڪاري ادارن جي وچ ۾ هڪ ’يادداشت جي مفاهمتي‘ هئي جنهن کي ٻيهر ورهايو وڃي، مطلب ته عوام جي پهچ کان هٽائڻ، قومي سلامتي جي خاطر مخصوص دستاويزن. ، ائين ڪرڻ سان اهڙي طريقي سان ته محققن کي ممڪن نه هوندو ته طريقيڪار کي ظاهر ڪرڻ (يو ايس ورهاست جي شروعات) هڪ امتحان ظاهر ڪيو ويو آهي ته 1999 کان وٺي واپس ڪيل دستاويزن مان هڪ ٽيون کان وڌيڪ حساس معلومات شامل نه هئي پروگرام شروعاتي طور تي 2007 ۾ ختم ڪرڻ جي منصوبابندي ڪئي وئي.,امريڪا جي آرڪائيوسٽ ۽ محقق جي وچ ۾ ڪهڙو معاهدو موجود آهي؟,مفاهمت جي هڪ ياداشت,True
5a7b7e6b21c2de001afea08a,نيشنل_آرڪائيوز_۽_ريڪارڊ_ايڊمنسٽريشن,سينٽرل واشنگٽن ۾ واقع نيشنل آرڪائيوز بلڊنگ ۾ دستاويزن جا مجموعا شامل آهن جن ۾ &quot;هر دستياب وفاقي مردم شماري رڪارڊ، جهاز جي مسافرن جي فهرست&quot;، فلپائن-آمريڪي جنگ جي ذريعي آمريڪي انقلاب کان فوجي يونٽ دستاويز، ڪنفيڊرٽ حڪومت جا رڪارڊ، دستاويزن جا دستاويز شامل آهن. فريڊمينس بيورو، گڏوگڏ رڪارڊ پينشن ۽ زمين جي گرانٽس سان لاڳاپيل.,ڇا توهان فريڊمين جي بيورو مان دستاويز گڏ ڪرڻ جا ٻه مثال مهيا ڪري سگهو ٿا؟,سڀ موجود وفاقي مردم شماري رڪارڊ، جهازن جي مسافرن جي فهرست,True
56e78cf937bdd419002c4113,نيشنل_آرڪائيوز_۽_ريڪارڊ_ايڊمنسٽريشن,ان کان علاوه، وفاقي رڪارڊ سينٽر هر علائقي ۾ واقع آهن جيڪي وفاقي ايجنسين جي ملڪيت جا دستاويز محفوظ ڪن ٿا اهي مرڪز عوامي امتحان لاء دستياب نه آهن مثال طور، &quot;FRC لينڪسا، ڪنساس ۾ واقع&quot; جان ايف جي طبي علاج سان لاڳاپيل شيون رکي ٿو. ڪينيڊي 1963 ۾ سندس موتمار فائرنگ جي پٺيان.,ڪهڙو وفاقي رڪارڊ سينٽر JFK جي قتل بابت دستاويزن کي محفوظ ڪري ٿو؟,FRC Lenexa، ڪنساس ۾,False
56e78dc200c9c71400d772b1,نيشنل_آرڪائيوز_۽_ريڪارڊ_ايڊمنسٽريشن,NARA صدارتي لائبريري نيٽ ورڪ جي پڻ نگراني ڪري ٿو، لائبريرين جو هڪ جامع نظام جنهن جو مقصد &quot;هربرٽ هوور&quot; کان وٺي آمريڪي صدرن جي دستاويزن جي حفاظت ۽ رسائي فراهم ڪرڻ آهي. صدارتي لائبريريون شامل آهن:,صدارتي لئبرري نيٽ ورڪ جي مجموعن ۾ سڀ کان اڳئين صدر جو دستاويز ڇا آهي؟,هربرٽ هوور,False
56e78f3100c9c71400d772bf,نيشنل_آرڪائيوز_۽_ريڪارڊ_ايڊمنسٽريشن,لائبريريون ۽ عجائب گھر مختلف ٻين صدرن لاءِ ٺاهيا ويا آهن، تڏهن به اهي NARA صدارتي لائبريري نيٽ ورڪ ۾ شامل نه آهن، ۽ نجي تنظيمن، تاريخي تنظيمن، يا رياستي اختيارين طرفان منظم ڪيا ويا آهن، جهڙوڪ ابراهام لنڪن لاءِ لائبريريون، رترفورڊ بي. هيز، وليم ميڪنلي، ووڊرو ولسن، ۽ ڪيلون کولج مثال طور، ابراهيم لنڪن صدارتي لائبريري ۽ عجائب گھر ايليينوس جي رياست طرفان منظم ڪيو ويو آهي.,ڪهڙا سرڪاري ادارا، نجي بنيادن ۽ تاريخي سوسائٽين سان گڏ، ٻين صدرن لاءِ قائم ڪيل لائبريرين جي نگراني ڪن ٿا؟,رياستي حڪومتون,False
5a7b9cb921c2de001afea1b4,نيشنل_آرڪائيوز_۽_ريڪارڊ_ايڊمنسٽريشن,"لائبريريون ۽ گيلريون ٻين &quot;اڳواڻن&quot; لاءِ قائم ڪيون ويون آهن، پر انهن جو تعلق NARA صدارتي لائبريري نيٽ ورڪ سان نه آهي، ۽ انهن جو انتظام خانگي بنيادن، تاريخي تنظيمن، يا رياستي ادارن طرفان ڪيو ويندو آهي، جن ۾ ابراهيم لنڪن، رترفورڊ بي هيز شامل آهن. , William McKinley , Woodrow Wilson , and Calvin Coolidge لائبريريون. مثال طور، ابراهام لنڪن صدارتي لائبريري ۽ ميوزيم ايليينوس رياست جي ملڪيت ۽ انتظام آهي.",ڪنهن لاءِ تاريخي تنظيمون ٺاهيون ويون آهن؟,صدر,True
5a7ba34d21c2de001afea1f3,نيشنل_آرڪائيوز_۽_ريڪارڊ_ايڊمنسٽريشن,جولاءِ 2007 ۾، نيشنل آرڪائيوز انڪشاف ڪيو ته اھو 1929 کان 1967 تائين پنھنجي يونيورسل نيوز ريلز جي مجموعن کي Amazon.com جي ماتحت، CreateSpace ذريعي وڪري لاءِ پيش ڪندو. وحي جي دوران، وائنسٽن چيو ته اهو معاملو ... عام عوام ۽ نيشنل آرڪائيوز لاء اهم فائدا پيدا ڪندو. ان کان علاوه، هن چيو ته، جيتوڻيڪ عوام اسان جي ڪاليج پارڪ، ايم ڊي ۾ اسان جي تحقيقاتي سهولت تي فلمون ڏسڻ لاء ۽ مفت ۾ نقل پڻ ڪري سگهي ٿو، هي نئون اقدام اسان جي مجموعي کي گهڻو ڪري وڌيڪ لکين ماڻهن تائين پهچائيندو جيڪي واشنگٽن ڊي سي علائقي ڏانهن سفر نٿا ڪري سگهن. معاهدو اهو به بيان ڪري ٿو ته CreateSpace نيشنل آرڪائيوز کي ڊجيٽل ريفرنس ۽ فلمن جي بچاءُ واري نقلن جي فراهمي لاءِ NARA جي تحفظ واري پروگرام جي حصي طور تعاون ڪندو.,ڪير CreateSpace قائم ڪيو ۽ Amazon.com سان تعاون ڪرڻ ۾ انهن جي مدد ڪئي؟,وينسٽين,True
56e7a8dc00c9c71400d7749a,نيشنل_آرڪائيوز_۽_ريڪارڊ_ايڊمنسٽريشن,جولاءِ 2007 ۾، نيشنل آرڪائيوز اعلان ڪيو ته اھو 1929 کان 1967 تائين يونيورسل نيوز ريلز جو مجموعو پيش ڪندو، Amazon.com جي ماتحت ڪمپني CreateSpace ذريعي وڪري لاءِ. اعلان دوران، وائنسٽائن چيو ته اهو انتظام عام عوام ۽ نيشنل آرڪائيوز لاءِ اهم فائدا پيدا ڪندو. هن وڌيڪ شامل ڪيو، جيتوڻيڪ عوام فلمون ڏسڻ لاءِ ڪاليج پارڪ، ايم ڊي ۾ اسان جي تحقيقي سهولت جو دورو ڪري سگهي ٿو ۽ انهن کي مفت ۾ نقل پڻ ڪري سگهي ٿو، هي نئون اقدام اسان جي ڪليڪشن جي رسائي کي لکين ماڻهن تائين وڌائيندو جيڪي واشنگٽن ڊي سي علائقي ڏانهن سفر ڪرڻ کان قاصر آهن. اهو بندوبست CreateSpace سان پارٽنرشپ کي به طئي ڪري ٿو ته جيئن نيشنل آرڪائيوز کي ڊجيٽل حوالن سان گڏ ۽ فلمن جي محفوظ ڪيل ڪاپين کي NARA جي تحفظ واري پروگرام جي حصي طور فراهم ڪيو وڃي.,نيشنل آرڪائيوز پنهنجي يونيورسل نيوز ريلز کي آن لائن دستياب ڪرڻ لاءِ ڪهڙي ڪمپني سان تعاون ڪيو؟,اسپيس ٺاهيو,False
5a7ba69c21c2de001afea200,نيشنل_آرڪائيوز_۽_ريڪارڊ_ايڊمنسٽريشن,&quot;مئي&quot; 2008 ۾، نيشنل آرڪائيوز منتخب ٿيل دستاويزن کي ڊجيٽل ڪرڻ لاء پنجن سالن جي ترتيب کي ظاهر ڪيو، بشمول سڄي آمريڪا جي. 1790--1930 کان وفاقي مردم شماري جو مجموعو، 1820-1960 کان مسافرن جي رجسٽرڊ، گڏوگڏ WWI ۽ WWII کان ڊرافٽ رجسٽريشن ڪارڊ هي تعاون جو معاهدو Ancestry.com کي 5 سالن جي عرصي تائين ڊجيٽل ٿيل رڪارڊ تائين خاص رسائي جي اجازت ڏئي ٿو، جنهن کان پوءِ ڊجيٽل دستاويز نيشنل آرڪائيوز جي حوالي ڪيا ويندا.,ڪهڙي مهيني WWI جي شروعات جي نشاندهي ڪئي؟,مئي,True
5a7baa9e21c2de001afea208,نيشنل_آرڪائيوز_۽_ريڪارڊ_ايڊمنسٽريشن,"18 جون، 2009 تي، نيشنل آرڪائيوز يوٽيوب چينل جي شروعات جو اعلان ڪيو &quot;مشهور آرڪائيو ٿيل فلمن جي نمائش، عوام کي ايندڙ واقعن بابت سڄي ملڪ ۾ تعليم ڏيڻ&quot;، ۽ نيشنل آرڪائيوز جي نمائش کي عوام تائين پهچايو. اضافي طور تي، 2009 ۾، نيشنل آرڪائيوز هڪ فلڪر فوٽو اسٽريم متعارف ڪرايو ته جيئن ان جي فوٽوگرافڪ مجموعن جي حصن کي عام سامعين سان گڏ پهچايو وڃي. دستاويزن سان گڏ تدريس تي ڌيان ڏيڻ واري نئين سائيٽ 2010 ۾ شروع ڪئي وئي ۽ تعليمي ٽيم پاران ٺاهي وئي هن ويب سائيٽ ۾ 3,000 دستاويز، تصويرون، ۽ آرڪائيوز جي مجموعن مان رڪارڊنگ شامل آهن اهو نون ڪلاس روم جي سرگرمين ۽ سبق کي ترقي ڪرڻ لاء سبق منصوبا ۽ وسيلا پڻ مهيا ڪري ٿو.",2010 ۾ يوٽيوب چينل جي شروعاتي لانچ جو سبب ڇا هو؟,مشهور آرڪائيو ٿيل فلمن کي ڏيکارڻ لاء، سڄي ملڪ ۾ ايندڙ واقعن بابت عوام کي آگاهي ڏيڻ,True
56e78afc37bdd419002c40f7,ترستان دا چونا,شروعاتي آخري ڪالونسٽ ”جوناٿن ليمبرٽ“ هو، جيڪو آمريڪا جي شهر ميساچوسٽس جي شهر سليم مان هو، جيڪو ڊسمبر 1810ع ۾ ٻن اضافي ماڻهن سان گڏ ٻيٽن تي پهتو. ليمبرٽ عوامي طور تي انهن ٻيٽن کي پنهنجو قرار ڏنو ۽ انهن کي جزائر آف ريفريشمينٽ نامزد ڪيو. اينڊريو مليٽ جي اچڻ کان پوءِ 1812ع ۾ چئن مان ٽي ڄڻا فوت ٿي ويا. ان جي باوجود، مستقل آبادين جي اصل ٽنهي مان اڪيلو بچيل، ٿامس ڪيري (جنهن کي ٽاماسو ڪوري به چيو ويندو آهي)، ٻيٽ تي هڪ پوکيءَ جي حيثيت سان جاري رهيو.,پهرين مستقل رهائشي جو نالو ڇا هو؟,Jonathan Lambert,False
5ad3c4e8604f3c001a3fefcd,ترستان دا چونا,1816ع ۾ برطانوي سلطنت ڏکڻ آفريڪا جي ڪيپ ڪالوني کان انهن ٻيٽن تي قبضو ڪري ورتو. چيو وڃي ٿو ته اهو عمل بنيادي طور تي ان ڳالهه جي ضمانت ڏيڻ لاءِ هڪ شروعات هئي ته فرانسيسي جزائر کي اسٽيجنگ گرائونڊ طور استعمال نه ڪري سگهيا ته نيپولين بوناپارٽ کي سينٽ هيلينا تي سندس قيد مان آزاد ڪرڻ جي مشن لاءِ. قبضي آمريڪا کي ٽريستان دا ڪنها کي بحري بيس طور استعمال ڪرڻ کان به روڪيو، جيئن هن 1812ع جي جنگ دوران ڪيو هو.,برطانوي سلطنت ڪهڙي سال ٻيٽن تي قبضو ڪيو؟,1816,True
5ad3d675604f3c001a3ff2fa,ترستان دا چونا,"ٻيٽ جو گروپ خوشگوار گرمي پد سان گڏ خشڪ سامونڊي آبهوا جو تجربو ڪري ٿو، ان سان گڏ بار بار اعتدال پسند کان ڳري ورن ۽ تمام محدود سج جي روشني جي ڪري جاري اولهه واري هوائن جي ڪري. برسات جي ڏينهن جو مقدار ”اليوٽين ٻيٽن“ جي مقابلي ۾ آهي، جيڪي اتر اڌ گول ۾ وڏي ويڪرائي ڦاڪ تي واقع آهن، جڏهن ته سج جي روشني جا ڪلاڪ جونو، الاسڪا جي علائقن وانگر آهن، خط استوا کان 20° وڌيڪ فاصلو. 500 ميٽرن (1,600 فوٽن) جي اوچائي کان هيٺ ٿڌ نه پوندي آهي، ۽ اونهاري جو گرمي پد هڪجهڙو نرم هوندو آهي، ڪڏهن به 25 °C (77 °F) کان مٿي نه هوندو آهي. سينڊي پوائنٽ، اڀرندي ڪناري تي واقع آهي، چيو وڃي ٿو ته ٻيٽ تي گرم ۽ خشڪ علائقو، غالب واء کان پناهه ۾.",ڪوهيڙي وارن ڏينهن جي تعداد کي ڇا سان تشبيهه ڏئي سگهجي ٿي؟,Aleutian ٻيٽ,True
5ad3de0b604f3c001a3ff457,ترستان دا چونا,جزائر جي اڪيلائي واري پوزيشن ٻاهرين دنيا ڏانهن نقل و حمل کي پيچيده ڪري ٿي ايئرپورٽ جي بغير، ٻيٽن تائين رسائي صرف سمنڊ ذريعي حاصل ڪري سگهجي ٿي ڏکڻ آفريڪا کان مڇي مارڻ وارا جهاز هر سال تقريباً اٺ يا نو ڀيرا ٻيٽن جو دورو ڪن ٿا آر ايم ايس سينٽ هيلينا پنهنجي جنوري جي سفر دوران سال ۾ هڪ ڀيرو مين ٻيٽ ۽ سينٽ هيلينا ۽ ڏکڻ آفريڪا جي وچ ۾ لنڪ فراهم ڪندو هو، پر اهو تعلق صرف ٻه ڀيرا تازو سالن ۾، خاص ڪري 2006 ۽ 2011 ۾ ٿيو آهي. وسيع علائقي ۾ اسينشن آئلينڊ سان هوائي سفر جا آپشن موجود آهن RAF Ascension Island جي طرفان خدمت ڪئي پئي وڃي، ۽ هڪ نئون ايئرپورٽ، جيڪو برطانيه جي حڪومت جي مالي مدد سان، هن وقت سينٽ هيلينا تي تعمير ڪيو پيو وڃي، 2016 ۾ مڪمل ٿيڻ جي اميد آهي. تنهن هوندي به، ڪنهن به سائيٽ کان ٽرسٽن دا ڪنها ڏانهن ڪو به سڌو، باقاعده رستو نه آهي ايڊنبرگ ۾ ست سمنڊن جي بندرگاهه کي ڪالشاٽ هاربر جي نالي سان سڏيو وڃي ٿو، هيمپشائر ۾ ان مقام جي نالي تي رکيو ويو آهي جتي ٻيٽ جي رهاڪن عارضي طور تي ٻرندڙ جبل جي ڦاٽڻ دوران رهائش اختيار ڪئي هئي.,ڪيرشٽ هاربر ۾ نئين ايئرپورٽ لاء فنڊ فراهم ڪيو؟,برطانيه حڪومت,True
56e780ac00c9c71400d771c9,يونيورسٽي_آف_ڪنساس,ڪنساس يونيورسٽي (KU) هڪ رياستي فنڊ ڪيل تحقيقي ادارو آهي ۽ آمريڪا ۾ سڀ کان وڏو آهي ڪنساس جي رياست KU سيٽلائيٽ ڪيمپس لارنس، ويچيتا، اوورلينڊ پارڪ، سلينا، ۽ ڪنساس سٽي، ڪنساس جي شهرن ۾ واقع آهن، جن جو پرائمري ڪيمپس لارنس ۾ &quot;مائونٽ اوريڊ&quot; تي مليو آهي، جيڪو لارنس جي بلند ترين بلندي تي آهي. 21 مارچ، 1865 تي قائم ڪيل، يونيورسٽي 1866 ۾ ڪم شروع ڪيو، 1864 ۾ ڪنساس اسٽيٽ ليجسليچر پاران ڏنل چارٽر تحت، 1863 ۾ ڪنساس اسٽيٽ جي آئين تحت قانون سازي کي چالو ڪرڻ کان پوء، جيڪو ٻن سالن بعد منظور ڪيو ويو. ڪنساس علائقو جيئن 34 هين رياست يونين ۾ شامل ٿيڻ کانپوءِ هڪ مشهور ۽ پرتشدد اندروني گهرو تڪرار 1850 واري ڏهاڪي دوران بليڊنگ ڪنساس سڏيو ويو.,لارنس ۾ سڀ کان وڌيڪ بلندي ڇا آهي؟,جبل Oread,False
56e7812637bdd419002c4050,يونيورسٽي_آف_ڪنساس,يونيورسٽي جو ميڊيڪل سينٽر ۽ يونيورسٽي اسپتال ”ڪنساس سٽي“، ڪنساس ۾ واقع آهن. ايڊورڊ ڪيمپس اوورلينڊ پارڪ، ڪنساس، ڪنساس سٽي ميٽروپوليٽن علائقي جي اندر ڳولي سگھجي ٿو. اضافي طور تي، پارسنز ۽ ٽوپيڪا ۾ تعليمي ۽ تحقيقي سهولتون موجود آهن، يونيورسٽي آف ڪنساس اسڪول آف ميڊيسن جي شاخن سان گڏ ويچيتا ۽ سلينا ۾. ادارو آمريڪي يونيورسٽين جي ايسوسيئيشن ۾ 62 شرڪت ڪندڙن مان هڪ آهي.,KU جي اسپتال ڪهڙي شهر ۾ آهي؟,ڪنساس سٽي,False
5acf4ae377cf76001a684b28,يونيورسٽي_آف_ڪنساس,"يونيورسٽي لاءِ چونڊيل هنڌ هڪ ٽڪري هئي جنهن کي ”مائونٽ اوريڊ“ چيو ويندو هو، جيڪو ڪنساس جي اڳوڻي گورنر چارلس ايل رابنسن جي ملڪيت هو. رابنسن ۽ سندس زال ساره 40-ايڪڙ (16 هيڪٽر) ايراضي رياست ڪنساس کي ڏني وئي، ٻي جاء تي ملڪيت جي بدلي ۾. خيراتي فرد اموس ايڊمز لارنس ضروري انڊومينٽ فنڊ ۾ 10,000 ڊالر جو حصو ڏنو، جڏهن ته لارنس جي رهاڪن گورنر ڪارني طرفان محفوظ ڪيل نوٽس جاري ڪري باقي فنڊ گڏ ڪيا. 2 نومبر، 1863 تي، گورنر ڪارني اعلان ڪيو ته لارنس رياستي يونيورسٽي قائم ڪرڻ لاء شرطون پوريون ڪيون آهن، ۽ ايندڙ سال ۾، يونيورسٽي رسمي طور تي قائم ڪئي وئي. اسڪول جي بورڊ آف ريجنٽس پنهنجي پهرين گڏجاڻي مارچ 1865ع ۾ سڏائي، اها تاريخ آهي جنهن کي KU ان جي باني طور نشانو بڻائيندو آهي. ڪاليج جي شروعاتي عمارت تي تعمير جو ڪم ان سال بعد شروع ٿيو. يونيورسٽيءَ 12 سيپٽمبر 1866ع تي ڪلاس شروع ڪيا، جن ۾ فرسٽ ڪلاس گريجوئيشن 1873ع ۾ ٿي.",KU ڪهڙي قدرتي خصوصيت تي قائم ٿيو؟,جبل Oread,True
56e786e700c9c71400d77241,يونيورسٽي_آف_ڪنساس,ڪنساس يونيورسٽي هڪ ممتاز، رياستي فنڊ وارو ادارو آهي، جنهن ۾ &quot;پنج&quot; ڪيمپس شامل آهن KU ۾ ڪاليج آف لبرل آرٽس ۽ سائنسز شامل آهن، جنهن ۾ اسڪول آف دي آرٽس ۽ اسڪول آف پبلڪ افيئرز ۽ ايڊمنسٽريشن شامل آهن؛ آرڪيٽيڪچر، ڊيزائن ۽ پلاننگ جي ادارن سان گڏ؛ ڌنڌو؛ تعليم؛ انجنيئرنگ؛ صحت جا ڪاروبار؛ صحافت ۽ ماس ڪميونيڪيشن؛ قانون؛ دوا؛ موسيقي؛ نرسنگ؛ فارميسي؛ ۽ سماجي ڀلائي يونيورسٽي 345 ڊگري پروگرامن کان مٿي مهيا ڪري ٿي.,KU پاران هلندڙ ڪيمپس جو ڪل تعداد ڇا آهي؟,پنج,False
